application_id,member_id,joined_on,member_status,solde,opened_on,account_status,requested_amount,term_months,purpose,product_id,plafond_produit,seuil_caution,exceptionnel,tax_status,esg_exclusion,has_external_credits,external_proofs_ok,applied_at,ca,cmv,operating_costs,financial_income,personal_income,family_cost,existing_debt_service,fonds_propres,total_debt,total_assets,current_assets,current_liabilities,stock_moyen,resultat_net,preuve_revenu,preuve_charge,saisonnier,dependance,concurrence,valeur_garanties,has_snap,epargne_3m,epargne_6m,nb_mvt_90j,nb_solde_ok,nb_solde,nb_impaye,max_jours_past,max_jours_out,nb_grave,ext_epargne_6m,ext_mvt_90j,bic_incidents,signaux_pat,label_defaut,label_par30_futur
1245,1386,2021-02-06,actif,362454,2021-02-06,actif,1493420,12,Fonds VOL-0001374,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,5654434,3053394,904709,24000,214000,64000,14000,1130886,452354,2544495,1017798,565443,458009,452354,N1,N1,False,False,7,0.0,1,123868,150108,0,0,2,0,16,0,0,0,0,0,0,0,0
1246,1387,2024-12-29,actif,379266,2024-12-29,actif,1501340,12,Fonds VOL-0001375,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,5662625,3114443,962646,25000,215000,65000,15000,1132525,453010,2548181,1019272,566262,467166,453010,N2,N2,False,False,8,0.0,1,131787,121360,0,1,1,0,0,0,0,0,0,0,0,0,0
1247,1388,2020-07-28,actif,322543,2020-07-28,actif,1509260,10,Fonds VOL-0001376,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,5670816,3175656,1020746,26000,216000,66000,16000,1134163,453665,2551867,1020746,567081,476348,453665,N1,N2,False,False,1,0.0,1,76915,66488,0,0,1,0,8,0,0,0,0,0,0,0,0
1248,1389,2025-01-20,actif,373305,2025-01-20,actif,1517180,12,Fonds VOL-0001377,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,5679007,3237033,1079011,27000,217000,67000,17000,1135801,454320,2555553,1022221,567900,485554,454320,N2,N1,False,True,2,0.0,1,179021,131927,0,1,1,0,0,0,0,156968,0,0,0,0,0
1249,1390,2022-08-11,actif,191556,2022-08-11,actif,1525100,8,Fonds VOL-0001378,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,5687198,3298574,1137439,28000,218000,68000,18000,1137439,454975,2559239,1023695,568719,494786,454975,N3,N2,False,False,3,0.0,1,135151,124724,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,1391,2019-11-13,actif,394850,2019-11-13,actif,1533020,10,Fonds VOL-0001379,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,5695389,3360279,1196031,29000,219000,69000,19000,1139077,455631,2562925,1025170,569538,504041,455631,N2,N2,False,False,4,0.0,1,142379,95286,0,1,1,0,0,0,0,0,0,0,0,0,0
1251,1392,2020-12-04,actif,363049,2020-12-04,actif,1540940,8,Fonds VOL-0001380,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,5703580,2281432,684429,0,220000,70000,20000,1140716,456286,2566611,1026644,570358,342214,456286,N2,N2,False,False,5,0.0,1,108361,97934,0,0,0,0,0,0,0,113122,0,0,0,0,0
1252,1393,2021-03-17,actif,427494,2021-03-17,actif,1548860,12,Fonds VOL-0001381,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,5711771,2341826,742530,1000,221000,71000,21000,1142354,456941,2570296,1028118,571177,351273,456941,N1,N1,False,False,6,0.0,1,137133,126706,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,1394,2023-11-10,actif,336127,2023-11-10,actif,1556780,12,Fonds VOL-0001382,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,5719962,2402384,800794,2000,222000,72000,22000,1143992,457596,2573982,1029593,571996,360357,457596,N2,N1,False,False,7,0.0,1,82491,108731,0,0,2,0,16,0,0,0,0,0,0,0,0
1254,1395,2025-02-10,actif,368821,2025-02-10,actif,1564700,12,Fonds VOL-0001383,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,5728153,2463105,859222,3000,223000,73000,23000,1145630,458252,2577668,1031067,572815,369465,458252,N2,N1,False,False,8,0.0,1,100952,95169,0,2,3,0,8,0,0,84631,0,0,0,0,0
1255,1396,2025-04-15,actif,415129,2025-04-15,actif,1572620,12,Fonds VOL-0001384,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,5736344,2523991,917815,4000,224000,74000,24000,1147268,458907,2581354,1032541,573634,378598,458907,N1,N1,False,False,1,0.0,1,66703,92943,7,0,0,0,0,0,0,0,0,0,0,0,0
1256,1397,2024-09-06,actif,416767,2024-09-06,actif,1580540,10,Fonds VOL-0001385,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,5744535,2585040,976570,5000,225000,75000,25000,1148907,459562,2585040,1034016,574453,387756,459562,N3,N1,False,False,2,0.0,1,116560,106133,0,0,2,0,16,0,0,0,0,0,0,0,0
1257,1398,2025-08-08,actif,292397,2025-08-08,actif,1588460,8,Fonds VOL-0001386,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,5752726,2646253,1035490,6000,226000,76000,26000,1150545,460218,2588726,1035490,575272,396937,460218,N2,N1,False,True,3,0.0,1,93544,83117,0,0,2,0,16,0,0,0,0,0,0,0,0
1258,1399,2020-05-13,actif,471677,2020-05-13,actif,1596380,8,Fonds VOL-0001387,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,5760917,2707630,1094574,7000,227000,77000,27000,1152183,460873,2592412,1036965,576091,406144,460873,N2,N2,False,False,4,0.0,1,61858,91857,0,1,3,0,16,0,0,126388,0,0,0,0,0
1259,1400,2023-06-03,actif,327589,2023-06-03,actif,1604300,8,Fonds VOL-0001388,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,5769108,2769171,1153821,8000,228000,78000,28000,1153821,461528,2596098,1038439,576910,415375,461528,N1,N1,False,False,5,0.0,1,52993,81187,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,1401,2022-12-20,actif,325503,2022-12-20,actif,1612220,10,Fonds VOL-0001389,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,5777299,2830876,1213232,9000,229000,79000,29000,1155459,462183,2599784,1039913,577729,424631,462183,N1,N1,False,False,6,0.0,1,85905,112145,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,1402,2022-07-05,actif,539856,2022-07-05,actif,1620140,10,Fonds VOL-0001390,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,5785490,2892745,694258,10000,230000,80000,30000,1157098,462839,2603470,1041388,578549,433911,462839,N2,N1,False,False,7,0.0,1,77697,111655,0,1,2,0,16,0,0,128322,0,0,0,0,0
1262,1403,2021-07-06,actif,500845,2021-07-06,actif,1628060,10,Fonds VOL-0001391,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,5793681,2954777,753178,11000,231000,81000,31000,1158736,463494,2607156,1042862,579368,443216,463494,N2,N1,False,False,8,0.0,1,82977,118254,0,1,1,0,0,0,0,0,0,0,0,0,0
1263,1404,2022-11-13,actif,287302,2022-11-13,actif,1635980,8,Fonds VOL-0001392,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,5801872,3016973,812262,12000,232000,82000,32000,1160374,464149,2610842,1044336,580187,452545,464149,N3,N1,False,False,1,0.0,1,162142,151715,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,1405,2021-01-15,actif,475511,2021-01-15,actif,1643900,8,Fonds VOL-0001393,1,3000000,2000000,False,non_fourni,False,True,True,2026-09-14 13:04:35.241438+00:00,5810063,3079333,871509,13000,233000,83000,33000,1162012,464805,2614528,1045811,581006,461899,464805,N3,N2,False,False,2,0.0,1,179912,132818,0,1,2,0,8,0,0,111111,0,0,0,0,0
1265,1406,2022-03-20,actif,496643,2022-03-20,actif,1651820,10,Fonds VOL-0001394,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,5818254,3141857,930920,14000,234000,84000,34000,1163650,465460,2618214,1047285,581825,471278,465460,N1,N2,False,False,3,0.0,1,98816,138052,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,1407,2020-10-21,actif,456524,2020-10-21,actif,1659740,10,Fonds VOL-0001395,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,5826445,3204544,990495,15000,235000,85000,35000,1165289,466115,2621900,1048760,582644,480681,466115,N2,N1,False,True,4,0.0,1,111875,101448,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,1408,2025-12-16,actif,437384,2025-12-16,actif,1667660,8,Fonds VOL-0001396,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,5834636,3267396,1050234,16000,236000,86000,36000,1166927,466770,2625586,1050234,583463,490109,466770,N1,N2,False,False,5,0.0,1,109482,99055,17,2,2,0,0,0,0,0,0,0,0,0,0
1268,1409,2024-08-05,actif,467024,2024-08-05,actif,1675580,10,Fonds VOL-0001397,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,5842827,3330411,1110137,17000,237000,87000,37000,1168565,467426,2629272,1051708,584282,499561,467426,N1,N2,False,False,6,0.0,1,64921,91161,0,1,2,0,8,0,0,100619,0,0,0,0,0
1269,1410,2025-07-03,actif,507959,2025-07-03,actif,1683500,10,Fonds VOL-0001398,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,5851018,3393590,1170203,18000,238000,88000,38000,1170203,468081,2632958,1053183,585101,509038,468081,N2,N1,False,False,7,0.0,1,83382,109622,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,1411,2022-09-11,actif,405800,2022-09-11,actif,1691420,8,Fonds VOL-0001399,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,5859209,3456933,1230433,19000,239000,89000,39000,1171841,468736,2636644,1054657,585920,518539,468736,N2,N2,False,False,8,0.0,1,133239,122812,0,1,1,0,0,0,0,0,0,0,0,0,0
1271,1412,2026-07-06,actif,4791,2026-07-06,actif,1699340,12,Fonds VOL-0001400,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,5867400,2346960,704088,20000,40000,20000,0,1173480,469392,2640330,1056132,586740,352044,469392,N3,N2,False,False,1,0.0,1,97964,97964,2,0,0,0,0,0,0,84315,35,0,0,0,0
1272,1417,2026-07-27,actif,5411,2026-07-27,actif,1707264,8,Fonds VOL-0001405,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,5908355,2658759,768086,25000,45000,21000,5000,1181671,472668,2658759,1063503,590835,398813,472668,N2,N2,False,False,6,0.0,1,45319,34391,4,1,1,0,0,0,0,148849,14,0,0,0,0
1273,1424,2020-06-13,actif,314301,2020-06-13,actif,1715190,12,Fonds VOL-0001412,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,5965692,3102159,835196,2000,52000,22000,12000,1193138,477255,2684561,1073824,596569,465323,477255,N2,N2,False,False,5,0.0,1,79438,69011,0,0,1,1,48,48,1,0,0,0,0,1,1
1274,1425,2023-04-14,actif,284646,2023-04-14,actif,1723110,12,Fonds VOL-0001413,1,3000000,2000000,False,non_fourni,False,True,True,2026-09-14 13:04:35.241438+00:00,5973883,3166157,896082,3000,53000,23000,13000,1194776,477910,2688247,1075298,597388,474923,477910,N3,N1,False,True,6,0.0,1,87357,76930,0,1,1,1,16,16,1,86388,0,1,0,1,0
1275,1426,2022-12-16,actif,295066,2022-12-16,actif,1731030,12,Fonds VOL-0001414,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,5982074,3230319,957131,4000,54000,24000,14000,1196414,478565,2691933,1076773,598207,484547,478565,N1,N1,False,False,7,0.0,1,136983,90290,0,0,1,1,32,32,1,0,0,0,0,1,1
1276,1427,2020-03-09,actif,299224,2020-03-09,actif,1738950,12,Fonds VOL-0001415,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,5990265,3294645,1018345,5000,55000,25000,15000,1198053,479221,2695619,1078247,599026,494196,479221,N1,N2,False,False,8,0.0,1,124279,113852,0,0,0,1,16,16,1,0,0,0,0,1,0
1277,1428,2020-03-28,actif,376477,2020-03-28,actif,1746870,8,Fonds VOL-0001416,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,5998456,3359135,1079722,6000,56000,26000,16000,1199691,479876,2699305,1079722,599845,503870,479876,N1,N1,False,False,1,0.0,1,173675,126581,0,0,0,0,0,0,1,0,0,0,0,0,0
1278,1429,2024-09-03,actif,405474,2024-09-03,actif,1754790,8,Fonds VOL-0001417,1,3000000,2000000,False,a_verifier,False,True,True,2026-09-14 13:04:35.241438+00:00,6006647,3423788,1141262,7000,57000,27000,17000,1201329,480531,2702991,1081196,600664,513568,480531,N2,N2,False,False,2,0.0,1,97488,123728,0,1,1,1,40,40,1,79546,0,1,0,1,1
1279,1430,2021-05-02,actif,377557,2021-05-02,actif,1762710,10,Fonds VOL-0001418,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6014838,3488606,1202967,8000,58000,28000,18000,1202967,481187,2706677,1082670,601483,523290,481187,N2,N2,False,False,3,0.0,1,137033,126606,0,0,0,0,0,0,1,0,0,0,0,0,0
1280,1431,2025-08-26,actif,309037,2025-08-26,actif,1770630,12,Fonds VOL-0001419,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,6023029,3553587,1264836,9000,59000,29000,19000,1204605,481842,2710363,1084145,602302,533038,481842,N3,N2,False,False,4,0.0,1,155955,145528,0,0,0,0,0,0,1,0,0,0,0,0,0
1281,1432,2025-04-19,actif,287382,2025-04-19,actif,1778550,8,Intrants VOL-0001420,2,2500000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,6031220,2412488,723746,10000,60000,30000,20000,1206244,482497,2714049,1085619,603122,361873,482497,N2,N2,True,False,5,0.0,1,64734,98491,0,0,1,0,8,0,0,141821,0,0,0,0,0
1282,1433,2021-04-15,actif,320980,2021-04-15,actif,1786470,12,Intrants VOL-0001421,2,2500000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6039411,2476158,785123,11000,61000,31000,21000,1207882,483152,2717734,1087093,603941,371423,483152,N3,N1,True,False,6,0.0,1,87457,77030,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,1434,2024-07-19,actif,451918,2024-07-19,actif,1794390,12,Intrants VOL-0001422,2,2500000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6047602,2539992,846664,12000,62000,32000,22000,1209520,483808,2721420,1088568,604760,380998,483808,N1,N2,True,True,7,0.0,1,53438,79678,0,1,1,0,0,0,0,0,0,0,0,0,0
1284,1435,2025-09-30,actif,417757,2025-09-30,actif,1802310,12,Intrants VOL-0001423,2,2500000,2000000,False,non_fourni,False,True,True,2026-09-14 13:04:35.241438+00:00,6055793,2603990,908368,13000,63000,33000,23000,1211158,484463,2725106,1090042,605579,390598,484463,N3,N1,True,False,8,0.0,1,177089,129995,0,1,1,0,0,0,0,119142,2,0,0,0,0
1285,1436,2020-03-15,actif,432429,2020-03-15,actif,1810230,12,Intrants VOL-0001424,2,2500000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,6063984,2668152,970237,14000,64000,34000,24000,1212796,485118,2728792,1091517,606398,400222,485118,N2,N2,True,False,1,0.0,1,142840,119617,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,1437,2020-04-12,actif,397285,2020-04-12,actif,1818150,8,Intrants VOL-0001425,2,2500000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,6072175,2732478,1032269,15000,65000,35000,25000,1214435,485774,2732478,1092991,607217,409871,485774,N2,N2,True,False,2,0.0,1,101674,105363,0,1,2,0,16,0,0,0,0,0,0,0,0
1287,1438,2026-01-20,actif,342461,2026-01-20,actif,1826070,8,Intrants VOL-0001426,2,2500000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6080366,2796968,1094465,16000,66000,36000,26000,1216073,486429,2736164,1094465,608036,419545,486429,N3,N2,True,False,3,0.0,1,137824,127397,9,0,0,0,0,0,0,0,0,0,0,0,0
1288,1439,2021-08-18,actif,407181,2021-08-18,actif,1833990,10,Intrants VOL-0001427,2,2500000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,6088557,2861621,1156825,17000,67000,37000,27000,1217711,487084,2739850,1095940,608855,429243,487084,N2,N2,True,False,4,0.0,1,166597,156170,0,1,1,0,0,0,0,87254,0,0,0,0,0
1289,1440,2020-08-17,actif,433188,2020-08-17,actif,1841910,12,Intrants VOL-0001428,2,2500000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6096748,2926439,1219349,18000,68000,38000,28000,1219349,487739,2743536,1097414,609674,438965,487739,N3,N1,True,False,5,0.0,1,174516,127422,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,1441,2024-08-15,actif,535341,2024-08-15,actif,1849830,10,Intrants VOL-0001429,2,2500000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,6104939,2991420,1282037,19000,69000,39000,29000,1220987,488395,2747222,1098889,610493,448713,488395,N3,N1,True,False,6,0.0,1,77245,103485,1,0,0,0,0,0,0,0,0,0,0,0,0
1291,1442,2018-08-01,actif,1632336,2018-08-01,actif,1857750,8,Fonds VOL-0001430,1,3000000,2000000,False,a_verifier,False,True,True,2026-09-14 13:04:35.241438+00:00,6113130,3056565,733575,20000,70000,40000,30000,1222626,489050,2750908,1100363,611313,458484,489050,N1,N2,False,False,7,0.0,1,78690,116636,0,0,0,0,0,0,0,121553,0,0,0,0,0
1292,1443,2020-12-09,actif,1663081,2020-12-09,actif,1865670,10,Fonds VOL-0001431,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6121321,3121873,795771,21000,71000,41000,31000,1224264,489705,2754594,1101837,612132,468280,489705,N1,N1,False,True,8,0.0,1,88937,115177,0,1,1,0,0,0,0,0,0,0,0,0,0
1293,1444,2016-02-21,actif,842935,2016-02-21,actif,1873590,8,Fonds VOL-0001432,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,6129512,3187346,858131,22000,72000,42000,32000,1225902,490360,2758280,1103312,612951,478101,490360,N2,N2,False,False,1,0.0,1,47601,73841,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,1445,2017-04-18,actif,1406814,2017-04-18,actif,1881510,12,Fonds VOL-0001433,1,3000000,2000000,False,a_verifier,False,True,True,2026-09-14 13:04:35.241438+00:00,6137703,3252982,920655,23000,73000,43000,33000,1227540,491016,2761966,1104786,613770,487947,491016,N3,N2,False,False,2,0.0,1,179030,131936,0,3,3,0,0,0,0,107722,0,0,0,0,0
1295,1446,2021-03-02,actif,1710769,2021-03-02,actif,1889430,12,Fonds VOL-0001434,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6145894,3318782,983343,24000,74000,44000,34000,1229178,491671,2765652,1106260,614589,497817,491671,N1,N2,False,False,3,0.0,1,144090,133663,14,0,0,0,0,0,0,0,0,0,0,0,0
1296,1447,2019-09-27,actif,1389012,2019-09-27,actif,1897350,10,Fonds VOL-0001435,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6154085,3384746,1046194,25000,75000,45000,35000,1230817,492326,2769338,1107735,615408,507711,492326,N1,N1,False,False,4,0.0,1,90369,105886,0,1,1,0,0,0,0,0,0,0,0,0,0
1297,1448,2018-11-19,actif,792185,2018-11-19,actif,1905270,8,Fonds VOL-0001436,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6162276,3450874,1109209,26000,76000,46000,36000,1232455,492982,2773024,1109209,616227,517631,492982,N2,N2,False,False,5,0.0,1,72769,60556,0,1,1,0,0,0,0,0,0,0,0,0,0
1298,1449,2017-12-02,actif,1624202,2017-12-02,actif,1913190,8,Fonds VOL-0001437,1,3000000,2000000,False,a_verifier,False,True,True,2026-09-14 13:04:35.241438+00:00,6170467,3517166,1172388,27000,77000,47000,37000,1234093,493637,2776710,1110684,617046,527574,493637,N1,N1,False,False,6,0.0,1,115598,84227,0,3,3,0,0,0,0,85950,0,0,0,0,0
1299,1450,2017-09-15,actif,865911,2017-09-15,actif,1921110,12,Fonds VOL-0001438,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,6178658,3583621,1235731,28000,78000,48000,38000,1235731,494292,2780396,1112158,617865,537543,494292,N3,N1,False,False,7,0.0,1,126741,152981,0,2,2,0,0,0,0,0,0,0,0,0,0
1300,1451,2016-05-17,actif,1783300,2016-05-17,actif,1929030,8,Fonds VOL-0001439,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,6186849,3650240,1299238,29000,79000,49000,39000,1237369,494947,2784082,1113632,618684,547536,494947,N3,N2,False,False,8,0.0,1,57411,83651,0,1,1,0,0,0,0,0,0,0,0,0,0
1301,1452,2021-03-01,actif,1819515,2021-03-01,actif,1936950,10,Fonds VOL-0001440,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,6195040,2478016,743404,0,80000,50000,0,1239008,495603,2787768,1115107,619504,371702,495603,N1,N1,False,True,1,0.0,1,107268,96841,75,1,1,0,0,0,0,152613,0,0,0,0,0
1302,1453,2020-09-29,actif,1291368,2020-09-29,actif,1944870,10,Fonds VOL-0001441,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6203231,2543324,806420,1000,81000,51000,1000,1240646,496258,2791453,1116581,620323,381498,496258,N1,N1,False,False,2,0.0,1,96176,85749,0,1,1,0,0,0,0,0,0,0,0,0,0
1303,1454,2018-06-04,actif,757674,2018-06-04,actif,1952790,10,Fonds VOL-0001442,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6211422,2608797,869599,2000,82000,52000,2000,1242284,496913,2795139,1118055,621142,391319,496913,N2,N2,False,False,3,0.0,1,127482,153722,0,1,1,0,0,0,0,0,0,0,0,0,0
1304,1455,2018-10-21,actif,1812107,2018-10-21,actif,1960710,12,Fonds VOL-0001443,1,3000000,2000000,False,a_verifier,False,True,True,2026-09-14 13:04:35.241438+00:00,6219613,2674433,932941,3000,83000,53000,3000,1243922,497569,2798825,1119530,621961,401164,497569,N3,N1,False,False,4,0.0,1,141567,99154,0,3,3,0,0,0,0,71641,0,0,0,0,0
1305,1456,2020-03-19,actif,1798776,2020-03-19,actif,1968630,8,Fonds VOL-0001444,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6227804,2740233,996448,4000,84000,54000,4000,1245560,498224,2802511,1121004,622780,411034,498224,N1,N2,False,False,5,0.0,1,97006,123246,3,0,0,0,0,0,0,0,0,0,0,0,0
1306,1457,2020-01-30,actif,1407904,2020-01-30,actif,1976550,8,Fonds VOL-0001445,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,6235995,2806197,1060119,5000,85000,55000,5000,1247199,498879,2806197,1122479,623599,420929,498879,N1,N1,False,False,6,0.0,1,96226,61879,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,1458,2019-11-13,actif,945855,2019-11-13,actif,1984470,8,Fonds VOL-0001446,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6244186,2872325,1123953,6000,86000,56000,6000,1248837,499534,2809883,1123953,624418,430848,499534,N2,N2,False,False,7,0.0,1,64280,90520,0,1,1,0,0,0,0,0,0,0,0,0,0
1308,1459,2020-10-05,actif,1622232,2020-10-05,actif,1992390,12,Fonds VOL-0001447,1,3000000,2000000,False,a_verifier,False,True,True,2026-09-14 13:04:35.241438+00:00,6252377,2938617,1187951,7000,87000,57000,7000,1250475,500190,2813569,1125427,625237,440792,500190,N2,N2,False,False,8,0.0,1,48351,74591,12,2,2,0,0,0,0,103778,0,0,0,0,0
